206,Jozsef,Menyhart,0
206,Frantisek,Miklosko,889
206,Robert,Mistrik,44
206,Maros,Sefcovic,3231
206,Robert,Svec,55
206,Bohumila,Tauchmannova,29
206,Juraj,Zabojnik,63
206,Ivan,Zuzula,39
203,Bela,Bugar,163
203,Zuzana,Caputova,6844
203,Martin,Dano,102
203,Stefan,Harabin,3163
203,Eduard,Chmelar,555
203,Marian,Kotleba,2295
203,Milan,Krajniak,522
203,Jozsef,Menyhart,2
203,Frantisek,Miklosko,1038
203,Robert,Mistrik,30
203,Maros,Sefcovic,3951
203,Robert,Svec,139
203,Bohumila,Tauchmannova,25
203,Juraj,Zabojnik,46
203,Ivan,Zuzula,41
207,Bela,Bugar,451
207,Zuzana,Caputova,25673
207,Martin,Dano,279
207,Stefan,Harabin,8660
207,Eduard,Chmelar,1703
207,Marian,Kotleba,5389
207,Milan,Krajniak,1530
207,Jozsef,Menyhart,6
207,Frantisek,Miklosko,3497
207,Robert,Mistrik,66
207,Maros,Sefcovic,10962
207,Robert,Svec,194
207,Bohumila,Tauchmannova,78
207,Juraj,Zabojnik,121
207,Ivan,Zuzula,89
301,Bela,Bugar,196
301,Zuzana,Caputova,4811
301,Martin,Dano,81
301,Stefan,Harabin,2469
301,Eduard,Chmelar,518
301,Marian,Kotleba,2425
301,Milan,Krajniak,454
301,Jozsef,Menyhart,3
301,Frantisek,Miklosko,765
301,Robert,Mistrik,20
301,Maros,Sefcovic,4109
301,Robert,Svec,55
301,Bohumila,Tauchmannova,28
301,Juraj,Zabojnik,54
301,Ivan,Zuzula,31
303,Bela,Bugar,95
303,Zuzana,Caputova,5366
303,Martin,Dano,78
303,Stefan,Harabin,1283
303,Eduard,Chmelar,347
303,Marian,Kotleba,999
303,Milan,Krajniak,237
303,Jozsef,Menyhart,4
303,Frantisek,Miklosko,174
303,Robert,Mistrik,15
303,Maros,Sefcovic,2583
303,Robert,Svec,43
303,Bohumila,Tauchmannova,17
303,Juraj,Zabojnik,56
303,Ivan,Zuzula,26
304,Bela,Bugar,287
304,Zuzana,Caputova,11148
304,Martin,Dano,138
304,Stefan,Harabin,3852
304,Eduard,Chmelar,841
304,Marian,Kotleba,3238
304,Milan,Krajniak,702
304,Jozsef,Menyhart,4
304,Frantisek,Miklosko,1208
304,Robert,Mistrik,50
304,Maros,Sefcovic,5877
304,Robert,Svec,96
304,Bohumila,Tauchmannova,41
304,Juraj,Zabojnik,78
304,Ivan,Zuzula,50
306,Bela,Bugar,310
306,Zuzana,Caputova,8620
306,Martin,Dano,133
306,Stefan,Harabin,4746
306,Eduard,Chmelar,928
306,Marian,Kotleba,4028
306,Milan,Krajniak,803
306,Jozsef,Menyhart,1
306,Frantisek,Miklosko,1351
306,Robert,Mistrik,40
306,Maros,Sefcovic,5794
306,Robert,Svec,92
306,Bohumila,Tauchmannova,32
306,Juraj,Zabojnik,111
306,Ivan,Zuzula,51
308,Bela,Bugar,262
308,Zuzana,Caputova,6304
308,Martin,Dano,108
308,Stefan,Harabin,3181
308,Eduard,Chmelar,671
308,Marian,Kotleba,2371
308,Milan,Krajniak,491
308,Jozsef,Menyhart,3
308,Frantisek,Miklosko,997
308,Robert,Mistrik,37
308,Maros,Sefcovic,4547
308,Robert,Svec,70
308,Bohumila,Tauchmannova,33
308,Juraj,Zabojnik,44
308,Ivan,Zuzula,33
305,Bela,Bugar,213
305,Zuzana,Caputova,6179
305,Martin,Dano,81
305,Stefan,Harabin,3169
305,Eduard,Chmelar,599
305,Marian,Kotleba,2378
305,Milan,Krajniak,547
305,Jozsef,Menyhart,7
305,Frantisek,Miklosko,1088
305,Robert,Mistrik,38
305,Maros,Sefcovic,4700
305,Robert,Svec,102
305,Bohumila,Tauchmannova,33
305,Juraj,Zabojnik,105
305,Ivan,Zuzula,31
307,Bela,Bugar,624
307,Zuzana,Caputova,20966
307,Martin,Dano,384
307,Stefan,Harabin,9326
307,Eduard,Chmelar,1743
307,Marian,Kotleba,7395
307,Milan,Krajniak,1795
307,Jozsef,Menyhart,9
307,Frantisek,Miklosko,1959
307,Robert,Mistrik,108
307,Maros,Sefcovic,13698
307,Robert,Svec,156
307,Bohumila,Tauchmannova,88
307,Juraj,Zabojnik,882
307,Ivan,Zuzula,78
302,Bela,Bugar,307
302,Zuzana,Caputova,8528
302,Martin,Dano,132
302,Stefan,Harabin,5039
302,Eduard,Chmelar,929
302,Marian,Kotleba,2616
302,Milan,Krajniak,658
302,Jozsef,Menyhart,5
302,Frantisek,Miklosko,1339
302,Robert,Mistrik,44
302,Maros,Sefcovic,6014
302,Robert,Svec,81
302,Bohumila,Tauchmannova,52
302,Juraj,Zabojnik,47
302,Ivan,Zuzula,44
309,Bela,Bugar,560
309,Zuzana,Caputova,22017
309,Martin,Dano,233
309,Stefan,Harabin,7811
309,Eduard,Chmelar,1717
309,Marian,Kotleba,4511
309,Milan,Krajniak,1254
309,Jozsef,Menyhart,5
309,Frantisek,Miklosko,3015
309,Robert,Mistrik,88
309,Maros,Sefcovic,10685
309,Robert,Svec,166
309,Bohumila,Tauchmannova,65
309,Juraj,Zabojnik,139
309,Ivan,Zuzula,89
401,Bela,Bugar,5159
401,Zuzana,Caputova,11254
401,Martin,Dano,95
401,Stefan,Harabin,1648
401,Eduard,Chmelar,347
401,Marian,Kotleba,1159
401,Milan,Krajniak,496
401,Jozsef,Menyhart,150
401,Frantisek,Miklosko,586
401,Robert,Mistrik,33
401,Maros,Sefcovic,2361
401,Robert,Svec,60
401,Bohumila,Tauchmannova,20
401,Juraj,Zabojnik,53
401,Ivan,Zuzula,44
402,Bela,Bugar,3384
402,Zuzana,Caputova,16512
402,Martin,Dano,225
402,Stefan,Harabin,4903
402,Eduard,Chmelar,980
402,Marian,Kotleba,4245
402,Milan,Krajniak,1335
402,Jozsef,Menyhart,64
402,Frantisek,Miklosko,1501
402,Robert,Mistrik,74
402,Maros,Sefcovic,7221
402,Robert,Svec,133
402,Bohumila,Tauchmannova,59
402,Juraj,Zabojnik,68
402,Ivan,Zuzula,60
403,Bela,Bugar,1899
403,Zuzana,Caputova,27796
403,Martin,Dano,364
403,Stefan,Harabin,10096
403,Eduard,Chmelar,2358
403,Marian,Kotleba,6771
403,Milan,Krajniak,1730
403,Jozsef,Menyhart,28
403,Frantisek,Miklosko,3416
403,Robert,Mistrik,108
403,Maros,Sefcovic,14227
403,Robert,Svec,507
403,Bohumila,Tauchmannova,90
403,Juraj,Zabojnik,189
403,Ivan,Zuzula,90
407,Bela,Bugar,251
407,Zuzana,Caputova,5331
407,Martin,Dano,86
407,Stefan,Harabin,3197
407,Eduard,Chmelar,450
407,Marian,Kotleba,2246
407,Milan,Krajniak,536
407,Jozsef,Menyhart,2
407,Frantisek,Miklosko,1070
407,Robert,Mistrik,32
407,Maros,Sefcovic,4420
407,Robert,Svec,95
407,Bohumila,Tauchmannova,21
407,Juraj,Zabojnik,68
407,Ivan,Zuzula,38
404,Bela,Bugar,5231
404,Zuzana,Caputova,18684
404,Martin,Dano,289
404,Stefan,Harabin,5908
404,Eduard,Chmelar,1139
404,Marian,Kotleba,4475
404,Milan,Krajniak,1311
404,Jozsef,Menyhart,103
404,Frantisek,Miklosko,1564
404,Robert,Mistrik,89
404,Maros,Sefcovic,8263
404,Robert,Svec,145
404,Bohumila,Tauchmannova,57
404,Juraj,Zabojnik,79
404,Ivan,Zuzula,58
405,Bela,Bugar,1572
405,Zuzana,Caputova,8722
405,Martin,Dano,102
405,Stefan,Harabin,1571
405,Eduard,Chmelar,527
405,Marian,Kotleba,1301
405,Milan,Krajniak,464
405,Jozsef,Menyhart,25
405,Frantisek,Miklosko,596
405,Robert,Mistrik,25
405,Maros,Sefcovic,2471
405,Robert,Svec,57
405,Bohumila,Tauchmannova,16
405,Juraj,Zabojnik,50
405,Ivan,Zuzula,25
406,Bela,Bugar,341
406,Zuzana,Caputova,8856
406,Martin,Dano,162
406,Stefan,Harabin,5163
406,Eduard,Chmelar,1008
406,Marian,Kotleba,3805
406,Milan,Krajniak,793
406,Jozsef,Menyhart,6
406,Frantisek,Miklosko,1200
406,Robert,Mistrik,63
406,Maros,Sefcovic,8071
406,Robert,Svec,137
