508314,Maros,Sefcovic,111,
508322,Zuzana,Caputova,334,
508322,Maros,Sefcovic,212,
507814,Zuzana,Caputova,2362,
507814,Maros,Sefcovic,877,
507822,Zuzana,Caputova,402,
507822,Maros,Sefcovic,331,
503681,Zuzana,Caputova,188,
503681,Maros,Sefcovic,46,
507865,Zuzana,Caputova,323,
507865,Maros,Sefcovic,213,
545333,Zuzana,Caputova,2160,
545333,Maros,Sefcovic,649,
507903,Zuzana,Caputova,805,
507903,Maros,Sefcovic,192,
503797,Zuzana,Caputova,386,
503797,Maros,Sefcovic,107,
503801,Zuzana,Caputova,316,
503801,Maros,Sefcovic,60,
503819,Zuzana,Caputova,112,
503819,Maros,Sefcovic,80,
507911,Zuzana,Caputova,2251,
507911,Maros,Sefcovic,605,
555487,Zuzana,Caputova,146,
555487,Maros,Sefcovic,68,
507938,Zuzana,Caputova,2119,
507938,Maros,Sefcovic,837,
507997,Zuzana,Caputova,477,
507997,Maros,Sefcovic,153,
555495,Zuzana,Caputova,215,
555495,Maros,Sefcovic,144,
503851,Zuzana,Caputova,223,
503851,Maros,Sefcovic,75,
503894,Zuzana,Caputova,605,
503894,Maros,Sefcovic,283,
508071,Zuzana,Caputova,1331,
508071,Maros,Sefcovic,248,
508098,Zuzana,Caputova,1180,
508098,Maros,Sefcovic,332,
508110,Zuzana,Caputova,1007,
508110,Maros,Sefcovic,387,
508136,Zuzana,Caputova,914,
508136,Maros,Sefcovic,231,
582549,Zuzana,Caputova,18,
582549,Maros,Sefcovic,25,
503983,Zuzana,Caputova,430,
503983,Maros,Sefcovic,120,
508209,Zuzana,Caputova,1408,
508209,Maros,Sefcovic,401,
508217,Zuzana,Caputova,5279,
508217,Maros,Sefcovic,1944,
508276,Zuzana,Caputova,923,
508276,Maros,Sefcovic,183,
508284,Zuzana,Caputova,398,
508284,Maros,Sefcovic,64,
508292,Zuzana,Caputova,857,
508292,Maros,Sefcovic,223,
508331,Zuzana,Caputova,148,
508331,Maros,Sefcovic,20,
555509,Zuzana,Caputova,745,
555509,Maros,Sefcovic,215,
501441,Zuzana,Caputova,159,
501441,Maros,Sefcovic,60,
501450,Zuzana,Caputova,272,
501450,Maros,Sefcovic,22,
501468,Zuzana,Caputova,136,
501468,Maros,Sefcovic,16,
555517,Zuzana,Caputova,85,
555517,Maros,Sefcovic,29,
501484,Zuzana,Caputova,89,
501484,Maros,Sefcovic,32,
501492,Zuzana,Caputova,231,
501492,Maros,Sefcovic,43,
503461,Zuzana,Caputova,148,
503461,Maros,Sefcovic,29,
501506,Zuzana,Caputova,61,
501506,Maros,Sefcovic,22,
501514,Zuzana,Caputova,212,
501514,Maros,Sefcovic,22,
580554,Zuzana,Caputova,310,
580554,Maros,Sefcovic,35,
501531,Zuzana,Caputova,149,
501531,Maros,Sefcovic,17,
501549,Zuzana,Caputova,174,
501549,Maros,Sefcovic,28,
501557,Zuzana,Caputova,133,
501557,Maros,Sefcovic,29,
501611,Zuzana,Caputova,273,
501611,Maros,Sefcovic,70,
501433,Zuzana,Caputova,4938,
501433,Maros,Sefcovic,824,
555541,Zuzana,Caputova,118,
555541,Maros,Sefcovic,18,
501573,Zuzana,Caputova,879,
501573,Maros,Sefcovic,196,
501581,Zuzana,Caputova,396,
501581,Maros,Sefcovic,91,
501590,Zuzana,Caputova,436,
501590,Maros,Sefcovic,87,
555568,Zuzana,Caputova,130,
555568,Maros,Sefcovic,13,
501603,Zuzana,Caputova,317,
501603,Maros,Sefcovic,71,
501620,Zuzana,Caputova,212,
501620,Maros,Sefcovic,37,
501638,Zuzana,Caputova,627,
501638,Maros,Sefcovic,194,
501654,Zuzana,Caputova,311,
501654,Maros,Sefcovic,33,
501662,Zuzana,Caputova,303,
501662,Maros,Sefcovic,53,
501671,Zuzana,Caputova,91,
501671,Maros,Sefcovic,14,
501689,Zuzana,Caputova,60,
501689,Maros,Sefcovic,13,
501697,Zuzana,Caputova,276,
501697,Maros,Sefcovic,47,
501701,Zuzana,Caputova,192,
501701,Maros,Sefcovic,37,
501719,Zuzana,Caputova,323,
501719,Maros,Sefcovic,61,
501727,Zuzana,Caputova,553,
501727,Maros,Sefcovic,138,
580597,Zuzana,Caputova,68,
580597,Maros,Sefcovic,10,
501735,Zuzana,Caputova,575,
501735,Maros,Sefcovic,164,
501743,Zuzana,Caputova,162,
501743,Maros,Sefcovic,29,
555606,Zuzana,Caputova,130,
555606,Maros,Sefcovic,37,
555649,Zuzana,Caputova,98,
555649,Maros,Sefcovic,28,
555665,Zuzana,Caputova,276,
555665,Maros,Sefcovic,61,
501760,Zuzana,Caputova,102,
501760,Maros,Sefcovic,18,
501778,Zuzana,Caputova,154,
501778,Maros,Sefcovic,17,
501786,Zuzana,Caputova,217,
501786,Maros,Sefcovic,59,
501930,Zuzana,Caputova,176,
501930,Maros,Sefcovic,17,
501808,Zuzana,Caputova,584,
501808,Maros,Sefcovic,78,
501816,Zuzana,Caputova,224,
501816,Maros,Sefcovic,28,
501824,Zuzana,Caputova,380,
501824,Maros,Sefcovic,90,
501832,Zuzana,Caputova,146,
501832,Maros,Sefcovic,42,
501859,Zuzana,Caputova,377,
501859,Maros,Sefcovic,39,
501867,Zuzana,Caputova,147,
501867,Maros,Sefcovic,15,
501883,Zuzana,Caputova,62,
501883,Maros,Sefcovic,14,
582522,Zuzana,Caputova,66,
582522,Maros,Sefcovic,8,
555720,Zuzana,Caputova,210,
555720,Maros,Sefcovic,50,
501891,Zuzana,Caputova,277,
501891,Maros,Sefcovic,46,
501875,Zuzana,Caputova,96,
501875,Maros,Sefcovic,13,
501905,Zuzana,Caputova,3754,
501905,Maros,Sefcovic,709,
501913,Zuzana,Caputova,460,
501913,Maros,Sefcovic,69,
501921,Zuzana,Caputova,468,
501921,Maros,Sefcovic,98,
555576,Zuzana,Caputova,333,
555576,Maros,Sefcovic,47,
501956,Zuzana,Caputova,118,
501956,Maros,Sefcovic,36,
501964,Zuzana,Caputova,147,
501964,Maros,Sefcovic,21,
501972,Zuzana,Caputova,311,
501972,Maros,Sefcovic,82,
501981,Zuzana,Caputova,227,
501981,Maros,Sefcovic,35,
555673,Zuzana,Caputova,228,
555673,Maros,Sefcovic,36,
501522,Zuzana,Caputova,1101,
501522,Maros,Sefcovic,308,
555746,Zuzana,Caputova,107,
555746,Maros,Sefcovic,21,
501999,Zuzana,Caputova,192,
501999,Maros,Sefcovic,37,
502006,Zuzana,Caputova,481,
502006,Maros,Sefcovic,76,
502014,Zuzana,Caputova,301,
502014,Maros,Sefcovic,55,
502022,Zuzana,Caputova,464,
502022,Maros,Sefcovic,62,
503673,Zuzana,Caputova,204,
503673,Maros,Sefcovic,259,
503690,Zuzana,Caputova,251,
503690,Maros,Sefcovic,65,
503703,Zuzana,Caputova,331,
503703,Maros,Sefcovic,38,
555789,Zuzana,Caputova,333,
555789,Maros,Sefcovic,231,
503746,Zuzana,Caputova,402,
503746,Maros,Sefcovic,80,
503754,Zuzana,Caputova,47,
503754,Maros,Sefcovic,12,
503665,Zuzana,Caputova,3764,
503665,Maros,Sefcovic,1378,
503762,Zuzana,Caputova,189,
503762,Maros,Sefcovic,138,
503771,Zuzana,Caputova,673,
503771,Maros,Sefcovic,220,
503789,Zuzana,Caputova,87,
503789,Maros,Sefcovic,108,
503827,Zuzana,Caputova,144,
503827,Maros,Sefcovic,54,
503835,Zuzana,Caputova,777,
503835,Maros,Sefcovic,208,
503843,Zuzana,Caputova,303,
503843,Maros,Sefcovic,83,
503860,Zuzana,Caputova,386,
503860,Maros,Sefcovic,124,
503878,Zuzana,Caputova,212,
503878,Maros,Sefcovic,19,
582638,Zuzana,Caputova,131,
582638,Maros,Sefcovic,52,
555754,Zuzana,Caputova,666,
555754,Maros,Sefcovic,173,
503924,Zuzana,Caputova,353,
503924,Maros,Sefcovic,70,
503959,Zuzana,Caputova,489,
503959,Maros,Sefcovic,453,
503967,Zuzana,Caputova,108,
503967,Maros,Sefcovic,112,
503975,Zuzana,Caputova,343,
503975,Maros,Sefcovic,277,
504009,Zuzana,Caputova,2935,
504009,Maros,Sefcovic,2350,
504017,Zuzana,Caputova,1215,
504017,Maros,Sefcovic,365,
504033,Zuzana,Caputova,70,
504033,Maros,Sefcovic,72,
504041,Zuzana,Caputova,362,
504041,Maros,Sefcovic,303,
504050,Zuzana,Caputova,590,
504050,Maros,Sefcovic,696,
504076,Zuzana,Caputova,260,
504076,Maros,Sefcovic,43,
504084,Zuzana,Caputova,243,
504084,Maros,Sefcovic,62,
504106,Zuzana,Caputova,670,
504106,Maros,Sefcovic,76,
504114,Zuzana,Caputova,467,
504114,Maros,Sefcovic,101,
504122,Zuzana,Caputova,565,
504122,Maros,Sefcovic,76,
504131,Zuzana,Caputova,1174,
504131,Maros,Sefcovic,238,
504149,Zuzana,Caputova,285,
504149,Maros,Sefcovic,178,
504157,Zuzana,Caputova,243,
504157,Maros,Sefcovic,273,
504173,Zuzana,Caputova,293,
504173,Maros,Sefcovic,39,
504181,Zuzana,Caputova,121,
504181,Maros,Sefcovic,128,
581399,Zuzana,Caputova,550,
581399,Maros,Sefcovic,293,
558354,Zuzana,Caputova,71,
558354,Maros,Sefcovic,49,
506834,Zuzana,Caputova,167,
506834,Maros,Sefcovic,196,
506982,Zuzana,Caputova,148,
506982,Maros,Sefcovic,184,
506991,Zuzana,Caputova,485,
506991,Maros,Sefcovic,368,
507008,Zuzana,Caputova,159,
507008,Maros,Sefcovic,149,
558338,Zuzana,Caputova,118,
558338,Maros,Sefcovic,41,
556581,Zuzana,Caputova,101,
556581,Maros,Sefcovic,78,
507121,Zuzana,Caputova,424,
507121,Maros,Sefcovic,607,
507199,Zuzana,Caputova,71,
507199,Maros,Sefcovic,128,
507229,Zuzana,Caputova,354,
507229,Maros,Sefcovic,195,
507342,Zuzana,Caputova,513,
507342,Maros,Sefcovic,332,
507369,Zuzana,Caputova,99,
507369,Maros,Sefcovic,107,
507385,Zuzana,Caputova,337,
507385,Maros,Sefcovic,147,
507431,Zuzana,Caputova,81,
507431,Maros,Sefcovic,96,
507440,Zuzana,Caputova,7520,
507440,Maros,Sefcovic,4033,
507466,Zuzana,Caputova,194,
507466,Maros,Sefcovic,142,
507482,Zuzana,Caputova,112,
507482,Maros,Sefcovic,91,
507491,Zuzana,Caputova,198,
507491,Maros,Sefcovic,130,
507563,Zuzana,Caputova,189,
507563,Maros,Sefcovic,252,
558397,Zuzana,Caputova,71,
558397,Maros,Sefcovic,55,
556548,Zuzana,Caputova,74,
556548,Maros,Sefcovic,94,
507679,Zuzana,Caputova,288,
507679,Maros,Sefcovic,225,
507709,Zuzana,Caputova,450,
507709,Maros,Sefcovic,381,
556572,Zuzana,Caputova,198,
556572,Maros,Sefcovic,177,
507725,Zuzana,Caputova,232,
507725,Maros,Sefcovic,170,
507750,Zuzana,Caputova,1247,
507750,Maros,Sefcovic,900,
504211,Zuzana,Caputova,46,
504211,Maros,Sefcovic,40,
504238,Zuzana,Caputova,739,
504238,Maros,Sefcovic,454,
504220,Zuzana,Caputova,332,
504220,Maros,Sefcovic,203,
504297,Zuzana,Caputova,303,
504297,Maros,Sefcovic,216,
504319,Zuzana,Caputova,175,
504319,Maros,Sefcovic,176,
504327,Zuzana,Caputova,184,
504327,Maros,Sefcovic,83,
504335,Zuzana,Caputova,195,
504335,Maros,Sefcovic,191,
504360,Zuzana,Caputova,209,
504360,Maros,Sefcovic,168,
504386,Zuzana,Caputova,190,
504386,Maros,Sefcovic,112,
504416,Zuzana,Caputova,437,
504416,Maros,Sefcovic,351,
504475,Zuzana,Caputova,185,
504475,Maros,Sefcovic,96,
504491,Zuzana,Caputova,68,
504491,Maros,Sefcovic,89,
504513,Zuzana,Caputova,1577,
504513,Maros,Sefcovic,531,
504521,Zuzana,Caputova,229,
504521,Maros,Sefcovic,133,
504572,Zuzana,Caputova,580,
504572,Maros,Sefcovic,229,
504602,Zuzana,Caputova,139,
504602,Maros,Sefcovic,64,
504645,Zuzana,Caputova,113,
504645,Maros,Sefcovic,105,
504653,Zuzana,Caputova,154,
504653,Maros,Sefcovic,121,
504700,Zuzana,Caputova,167,
504700,Maros,Sefcovic,157,
504726,Zuzana,Caputova,229,
504726,Maros,Sefcovic,168,
556122,Zuzana,Caputova,70,
556122,Maros,Sefcovic,58,
504777,Zuzana,Caputova,140,
504777,Maros,Sefcovic,71,
556131,Zuzana,Caputova,97,
556131,Maros,Sefcovic,79,
556114,Zuzana,Caputova,357,
556114,Maros,Sefcovic,233,
504203,Zuzana,Caputova,4318,
504203,Maros,Sefcovic,2562,
504823,Zuzana,Caputova,219,
504823,Maros,Sefcovic,133,
504831,Zuzana,Caputova,167,
504831,Maros,Sefcovic,156,
504840,Zuzana,Caputova,373,
504840,Maros,Sefcovic,228,
504882,Zuzana,Caputova,241,
504882,Maros,Sefcovic,156,
504891,Zuzana,Caputova,763,
504891,Maros,Sefcovic,641,
504904,Zuzana,Caputova,228,
504904,Maros,Sefcovic,245,
504271,Zuzana,Caputova,467,
504271,Maros,Sefcovic,368,
504343,Zuzana,Caputova,138,
504343,Maros,Sefcovic,114,
504351,Zuzana,Caputova,1238,
504351,Maros,Sefcovic,532,
504378,Zuzana,Caputova,2576,
504378,Maros,Sefcovic,1150,
504394,Zuzana,Caputova,75,
504394,Maros,Sefcovic,62,
504432,Zuzana,Caputova,135,
504432,Maros,Sefcovic,73,
504459,Zuzana,Caputova,460,
504459,Maros,Sefcovic,270,
504483,Zuzana,Caputova,26,
504483,Maros,Sefcovic,40,
504530,Zuzana,Caputova,102,
504530,Maros,Sefcovic,87,
504548,Zuzana,Caputova,138,
504548,Maros,Sefcovic,21,
504564,Zuzana,Caputova,144,
504564,Maros,Sefcovic,127,
504599,Zuzana,Caputova,144,
504599,Maros,Sefcovic,55,
504611,Zuzana,Caputova,280,
504611,Maros,Sefcovic,134,
504670,Zuzana,Caputova,179,
504670,Maros,Sefcovic,116,
504718,Zuzana,Caputova,164,
504718,Maros,Sefcovic,54,
504734,Zuzana,Caputova,150,
504734,Maros,Sefcovic,61,
504742,Zuzana,Caputova,434,
504742,Maros,Sefcovic,219,
504815,Zuzana,Caputova,3960,
504815,Maros,Sefcovic,1597,
504912,Zuzana,Caputova,94,
504912,Maros,Sefcovic,41,
504939,Zuzana,Caputova,343,
504939,Maros,Sefcovic,130,
504963,Zuzana,Caputova,181,
504963,Maros,Sefcovic,90,
506800,Zuzana,Caputova,217,
506800,Maros,Sefcovic,240,
506885,Zuzana,Caputova,293,
506885,Maros,Sefcovic,283,
506958,Zuzana,Caputova,66,
506958,Maros,Sefcovic,62,
506966,Zuzana,Caputova,100,
506966,Maros,Sefcovic,127,
556521,Zuzana,Caputova,121,
556521,Maros,Sefcovic,129,
507024,Zuzana,Caputova,260,
507024,Maros,Sefcovic,288,
507032,Zuzana,Caputova,4062,
507032,Maros,Sefcovic,3348,
507075,Zuzana,Caputova,125,
507075,Maros,Sefcovic,185,
556602,Zuzana,Caputova,79,
556602,Maros,Sefcovic,134,
556530,Zuzana,Caputova,107,
556530,Maros,Sefcovic,96,
507130,Zuzana,Caputova,56,
507130,Maros,Sefcovic,76,
507172,Zuzana,Caputova,201,
507172,Maros,Sefcovic,173,
507202,Zuzana,Caputova,162,
507202,Maros,Sefcovic,91,
507253,Zuzana,Caputova,868,
507253,Maros,Sefcovic,720,
507288,Zuzana,Caputova,416,
507288,Maros,Sefcovic,390,
507326,Zuzana,Caputova,74,
507326,Maros,Sefcovic,88,
507415,Zuzana,Caputova,144,
507415,Maros,Sefcovic,168,
518620,Zuzana,Caputova,51,
518620,Maros,Sefcovic,74,
507521,Zuzana,Caputova,83,
507521,Maros,Sefcovic,148,
507539,Zuzana,Caputova,175,
507539,Maros,Sefcovic,84,
556611,Zuzana,Caputova,16,
556611,Maros,Sefcovic,35,
556645,Zuzana,Caputova,27,
556645,Maros,Sefcovic,75,
507661,Zuzana,Caputova,329,
507661,Maros,Sefcovic,274,
507792,Zuzana,Caputova,130,
507792,Maros,Sefcovic,100,
580473,Zuzana,Caputova,479,
580473,Maros,Sefcovic,329,
506788,Zuzana,Caputova,122,
506788,Maros,Sefcovic,145,
506796,Zuzana,Caputova,360,
506796,Maros,Sefcovic,216,
506818,Zuzana,Caputova,488,
506818,Maros,Sefcovic,334,
506826,Zuzana,Caputova,91,
506826,Maros,Sefcovic,86,
506842,Zuzana,Caputova,414,
506842,Maros,Sefcovic,440,
506851,Zuzana,Caputova,493,
506851,Maros,Sefcovic,397,
506869,Zuzana,Caputova,142,
506869,Maros,Sefcovic,133,
506877,Zuzana,Caputova,1095,
506877,Maros,Sefcovic,657,
506893,Zuzana,Caputova,324,
506893,Maros,Sefcovic,348,
556599,Zuzana,Caputova,84,
556599,Maros,Sefcovic,76,
506915,Zuzana,Caputova,185,
506915,Maros,Sefcovic,178,
506923,Zuzana,Caputova,477,
506923,Maros,Sefcovic,362,
506931,Zuzana,Caputova,163,
506931,Maros,Sefcovic,119,
556661,Zuzana,Caputova,145,
556661,Maros,Sefcovic,153,
506940,Zuzana,Caputova,323,
506940,Maros,Sefcovic,212,
507041,Zuzana,Caputova,113,
507041,Maros,Sefcovic,98,
507059,Zuzana,Caputova,67,
507059,Maros,Sefcovic,77,
507067,Zuzana,Caputova,466,
507067,Maros,Sefcovic,282,
581020,Zuzana,Caputova,758,
581020,Maros,Sefcovic,489,
507156,Zuzana,Caputova,457,
507156,Maros,Sefcovic,401,
507164,Zuzana,Caputova,234,
507164,Maros,Sefcovic,205,
507211,Zuzana,Caputova,211,
507211,Maros,Sefcovic,100,
556483,Zuzana,Caputova,422,
556483,Maros,Sefcovic,281,
556688,Zuzana,Caputova,111,
556688,Maros,Sefcovic,98,
507296,Zuzana,Caputova,422,
507296,Maros,Sefcovic,326,
507318,Zuzana,Caputova,241,
507318,Maros,Sefcovic,283,
507351,Zuzana,Caputova,93,
507351,Maros,Sefcovic,90,
556491,Zuzana,Caputova,295,
556491,Maros,Sefcovic,156,
556556,Zuzana,Caputova,139,
556556,Maros,Sefcovic,78,
556653,Zuzana,Caputova,86,
556653,Maros,Sefcovic,69,
507512,Zuzana,Caputova,381,
507512,Maros,Sefcovic,284,
556564,Zuzana,Caputova,124,
556564,Maros,Sefcovic,81,
507555,Zuzana,Caputova,854,
507555,Maros,Sefcovic,518,
507571,Zuzana,Caputova,529,
507571,Maros,Sefcovic,319,
556670,Zuzana,Caputova,224,
556670,Maros,Sefcovic,87,
507601,Zuzana,Caputova,767,
507601,Maros,Sefcovic,471,
507636,Zuzana,Caputova,394,
507636,Maros,Sefcovic,399,
506745,Zuzana,Caputova,15553,
506745,Maros,Sefcovic,8768,
507687,Zuzana,Caputova,326,
507687,Maros,Sefcovic,187,
556513,Zuzana,Caputova,284,
556513,Maros,Sefcovic,210,
507741,Zuzana,Caputova,295,
507741,Maros,Sefcovic,249,
507768,Zuzana,Caputova,356,
507768,Maros,Sefcovic,348,
507776,Zuzana,Caputova,616,
507776,Maros,Sefcovic,412,
581488,Zuzana,Caputova,231,
581488,Maros,Sefcovic,131,
542652,Zuzana,Caputova,2887,
542652,Maros,Sefcovic,3161,
556793,Zuzana,Caputova,39,
556793,Maros,Sefcovic,36,
542741,Zuzana,Caputova,81,
542741,Maros,Sefcovic,114,
542776,Zuzana,Caputova,15,
542776,Maros,Sefcovic,30,
542806,Zuzana,Caputova,24,
542806,Maros,Sefcovic,34,
542822,Zuzana,Caputova,160,
542822,Maros,Sefcovic,154,
542849,Zuzana,Caputova,110,
542849,Maros,Sefcovic,105,
542857,Zuzana,Caputova,23,
542857,Maros,Sefcovic,32,
542873,Zuzana,Caputova,42,
542873,Maros,Sefcovic,133,
542890,Zuzana,Caputova,30,
542890,Maros,Sefcovic,91,
542920,Zuzana,Caputova,124,
542920,Maros,Sefcovic,86,
556408,Zuzana,Caputova,26,
556408,Maros,Sefcovic,76,
543080,Zuzana,Caputova,88,
543080,Maros,Sefcovic,105,
543136,Zuzana,Caputova,93,
543136,Maros,Sefcovic,91,
556360,Zuzana,Caputova,18,
556360,Maros,Sefcovic,31,
505056,Zuzana,Caputova,32,
505056,Maros,Sefcovic,31,
505072,Zuzana,Caputova,66,
505072,Maros,Sefcovic,114,
505102,Zuzana,Caputova,38,
505102,Maros,Sefcovic,89,
505153,Zuzana,Caputova,57,
505153,Maros,Sefcovic,70,
505200,Zuzana,Caputova,30,
505200,Maros,Sefcovic,140,
505277,Zuzana,Caputova,8,
505277,Maros,Sefcovic,10,
556289,Zuzana,Caputova,57,
556289,Maros,Sefcovic,100,
505331,Zuzana,Caputova,84,
505331,Maros,Sefcovic,99,
505358,Zuzana,Caputova,148,
505358,Maros,Sefcovic,186,
556742,Zuzana,Caputova,42,
556742,Maros,Sefcovic,64,
505382,Zuzana,Caputova,74,
505382,Maros,Sefcovic,63,
505412,Zuzana,Caputova,107,
505412,Maros,Sefcovic,116,
505447,Zuzana,Caputova,130,
505447,Maros,Sefcovic,104,
505455,Zuzana,Caputova,237,
505455,Maros,Sefcovic,280,
505471,Zuzana,Caputova,60,
505471,Maros,Sefcovic,108,
505480,Zuzana,Caputova,21,
505480,Maros,Sefcovic,45,
505544,Zuzana,Caputova,12,
505544,Maros,Sefcovic,44,
505552,Zuzana,Caputova,35,
505552,Maros,Sefcovic,122,
505579,Zuzana,Caputova,84,
505579,Maros,Sefcovic,138,
505595,Zuzana,Caputova,18,
505595,Maros,Sefcovic,22,
505625,Zuzana,Caputova,291,
505625,Maros,Sefcovic,317,
505633,Zuzana,Caputova,19,
505633,Maros,Sefcovic,16,
545651,Zuzana,Caputova,126,
545651,Maros,Sefcovic,160,
505684,Zuzana,Caputova,97,
505684,Maros,Sefcovic,114,
505692,Zuzana,Caputova,67,
505692,Maros,Sefcovic,126,
505765,Zuzana,Caputova,25,
505765,Maros,Sefcovic,29,
505790,Zuzana,Caputova,99,
505790,Maros,Sefcovic,154,
505811,Zuzana,Caputova,104,
505811,Maros,Sefcovic,94,
504254,Zuzana,Caputova,257,
504254,Maros,Sefcovic,148,
504262,Zuzana,Caputova,1096,
504262,Maros,Sefcovic,717,
504289,Zuzana,Caputova,130,
504289,Maros,Sefcovic,60,
506079,Zuzana,Caputova,116,
506079,Maros,Sefcovic,90,
504408,Zuzana,Caputova,79,
504408,Maros,Sefcovic,73,
504424,Zuzana,Caputova,129,
504424,Maros,Sefcovic,81,
506141,Zuzana,Caputova,99,
506141,Maros,Sefcovic,142,
504467,Zuzana,Caputova,139,
504467,Maros,Sefcovic,86,
506150,Zuzana,Caputova,323,
506150,Maros,Sefcovic,261,
504581,Zuzana,Caputova,2731,
504581,Maros,Sefcovic,1584,
506419,Zuzana,Caputova,69,
506419,Maros,Sefcovic,52,
504661,Zuzana,Caputova,76,
504661,Maros,Sefcovic,75,
504688,Zuzana,Caputova,181,
504688,Maros,Sefcovic,101,
504696,Zuzana,Caputova,70,
504696,Maros,Sefcovic,70,
504793,Zuzana,Caputova,157,
504793,Maros,Sefcovic,158,
504866,Zuzana,Caputova,245,
504866,Maros,Sefcovic,99,
504971,Zuzana,Caputova,323,
504971,Maros,Sefcovic,201,
505846,Zuzana,Caputova,362,
505846,Maros,Sefcovic,245,
505871,Zuzana,Caputova,333,
505871,Maros,Sefcovic,250,
505889,Zuzana,Caputova,106,
505889,Maros,Sefcovic,73,
505897,Zuzana,Caputova,419,
505897,Maros,Sefcovic,424,
505901,Zuzana,Caputova,676,
505901,Maros,Sefcovic,602,
505919,Zuzana,Caputova,279,
505919,Maros,Sefcovic,254,
505951,Zuzana,Caputova,224,
505951,Maros,Sefcovic,144,
556424,Zuzana,Caputova,22,
556424,Maros,Sefcovic,15,
506001,Zuzana,Caputova,284,
506001,Maros,Sefcovic,266,
505994,Zuzana,Caputova,194,
